en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	6	no	0
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	6	,	2
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	6	law	1
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	7	tu	0
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	7	amigo	0
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	7	le	0
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	7	gusta	0
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	7	pescar	0
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	7	?	2
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	8	good	1
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	9	le	0
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	9	gusta	0
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	9	morming	2
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	9	?	2
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	10	no	0
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	10	,	2
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	10	i	1
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	10	like	1
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	10	drawing	1
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	11	tu	0
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	11	amigo	0
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	11	le	0
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	11	gusta	0
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	11	fisching	2
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	11	?	2
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	12	all	1
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	12	good	1
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	13	yes	1
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	14	mi	0
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	14	amigo	0
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	14	le	0
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	14	gusta	0
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	14	la	0
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	14	manana	0
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	15	ok	0
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	15	.	2
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	15	ar	2
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	15	you	1
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	15	friends	1
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	15	i	1
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	15	like	1
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	15	the	1
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	15	morning	1
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	15	?	2
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	16	good	1
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	17	a	0
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	17	tu	0
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	17	amigo	0
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	17	le	0
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	17	gusta	0
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	17	la	0
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	17	educacion	0
en_lex_soc	C_26e69ab9c56142d7869605dfc93dd272	17	?	2
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	0	que	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	0	tal	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	1	a	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	1	mi	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	1	amigo	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	1	le	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	1	gusta	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	1	los	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	1	museos	2
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	2	no	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	2	,	2
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	2	le	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	2	gusta	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	2	cooking	1
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	3	the	1
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	3	major	1
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	3	is	1
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	3	philosophy	1
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	4	no	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	5	what	1
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	5	is	1
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	5	your	1
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	5	friends	1
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	5	?	2
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	6	good	1
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	6	,	2
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	6	your	1
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	6	friends	1
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	6	i	1
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	6	like	1
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	6	the	1
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	6	museum	1
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	6	?	2
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	7	ok	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	7	,	2
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	7	working	1
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	8	a	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	8	tu	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	8	amigo	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	8	le	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	8	gusta	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	8	swimming	1
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	8	?	2
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	9	good	1
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	10	yes	1
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	11	no	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	11	,	2
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	11	estudio	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	11	enginnering	2
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	12	ok	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	13	le	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	13	gusta	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	13	nadar	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	13	?	2
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	14	good	1
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	15	trabaja	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	15	en	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	15	un	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	15	museo	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	15	?	2
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	16	good	1
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	17	tambien	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	17	ten	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	17	un	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	17	friends	1
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	17	le	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	17	gusta	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	17	cocinar	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	17	y	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	17	tambien	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	17	trabaja	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	17	en	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	17	un	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	17	museo	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	18	no	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	18	estudio	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	18	englihsh	2
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	19	tengo	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	19	amigo	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	19	le	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	19	gusta	0
en2sp_soc	C_aff2604729c74f778c251de6c958d76d	19	fishing	1
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	0	hola	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	1	no	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	1	...	2
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	1	i	1
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	1	have	1
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	1	unos	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	1	amigos	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	1	que	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	1	estudiaron	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	1	nursing	1
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	2	tengo	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	2	dos	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	2	that	1
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	2	work	1
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	2	at	1
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	2	home	1
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	2	.	2
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	2	a	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	2	uno	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	2	le	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	2	gusta	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	2	dancing	1
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	2	?	2
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	3	tengo	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	3	un	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	3	amigo	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	3	que	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	3	estudio	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	3	graphic	1
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	3	design	1
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	3	y	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	3	le	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	3	gusta	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	3	acting	1
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	4	tienes	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	4	amigo	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	4	that	1
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	4	works	1
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	4	in	1
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	4	the	1
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	4	estacion	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	4	de	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	4	tren	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	4	?	2
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	5	si	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	5	and	1
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	5	they	1
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	5	studied	1
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	5	humanidades	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	6	no	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	6	tengo	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	6	amigo	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	6	working	1
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	6	at	1
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	6	the	1
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	6	museum	1
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	6	...	2
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	6	tengo	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	6	amigo	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	6	working	1
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	6	en	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	6	la	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	6	clinica	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	7	no	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	7	sorry	2
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	7	.	2
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	7	tengo	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	7	un	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	7	amigo	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	7	que	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	7	trabaja	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	7	en	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	7	la	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	7	oficina	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	8	un	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	8	amigo	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	8	that	1
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	8	works	1
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	8	in	1
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	8	management	1
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	8	?	2
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	9	no	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	9	,	2
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	9	tienes	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	9	amigo	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	9	que	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	9	le	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	9	guste	0
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	9	fishing	1
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	9	?	2
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	10	baking	1
sp2en_soc	C_8ef63faf2f6941cc83b202b9409f7ba6	10	?	2
en2sp_soc	C_c23f11ecc6e949fbaf169f962bbc7081	0	como	0
en2sp_soc	C_c23f11ecc6e949fbaf169f962bbc7081	0	vas	0
en2sp_soc	C_c23f11ecc6e949fbaf169f962bbc7081	0	?	2
en2sp_soc	C_c23f11ecc6e949fbaf169f962bbc7081	1	tienes	0
en2sp_soc	C_c23f11ecc6e949fbaf169f962bbc7081	1	un	0
en2sp_soc	C_c23f11ecc6e949fbaf169f962bbc7081	1	friend	1
en2sp_soc	C_c23f11ecc6e949fbaf169f962bbc7081	1	que	0
en2sp_soc	C_c23f11ecc6e949fbaf169f962bbc7081	1	who	1
en2sp_soc	C_c23f11ecc6e949fbaf169f962bbc7081	1	like	1
en2sp_soc	C_c23f11ecc6e949fbaf169f962bbc7081	1	art	1
en2sp_soc	C_c23f11ecc6e949fbaf169f962bbc7081	1	y	0
en2sp_soc	C_c23f11ecc6e949fbaf169f962bbc7081	1	working	1
en2sp_soc	C_c23f11ecc6e949fbaf169f962bbc7081	1	en	0
en2sp_soc	C_c23f11ecc6e949fbaf169f962bbc7081	1	un	0
en2sp_soc	C_c23f11ecc6e949fbaf169f962bbc7081	1	banco	0
en2sp_soc	C_c23f11ecc6e949fbaf169f962bbc7081	1	?	2
en2sp_soc	C_c23f11ecc6e949fbaf169f962bbc7081	2	no	0
en2sp_soc	C_c23f11ecc6e949fbaf169f962bbc7081	2	,	2
en2sp_soc	C_c23f11ecc6e949fbaf169f962bbc7081	2	en	0
en2sp_soc	C_c23f11ecc6e949fbaf169f962bbc7081	2	la	0
en2sp_soc	C_c23f11ecc6e949fbaf169f962bbc7081	2	estacion	0
en2sp_soc	C_c23f11ecc6e949fbaf169f962bbc7081	2	de	0
en2sp_soc	C_c23f11ecc6e949fbaf169f962bbc7081	2	tren	0
en2sp_soc	C_c23f11ecc6e949fbaf169f962bbc7081	2	no	0
en2sp_soc	C_c23f11ecc6e949fbaf169f962bbc7081	2	,	2
en2sp_soc	C_c23f11ecc6e949fbaf169f962bbc7081	2	but	1
en2sp_soc	C_c23f11ecc6e949fbaf169f962bbc7081	2	yes	1
en2sp_soc	C_c23f11ecc6e949fbaf169f962bbc7081	2	in	1
en2sp_soc	C_c23f11ecc6e949fbaf169f962bbc7081	2	te	0
en2sp_soc	C_c23f11ecc6e949fbaf169f962bbc7081	2	airport	1
sp2en_soc	C_de1706582b224b0b851cc0c85f097bf9	0	hello	2
sp2en_soc	C_de1706582b224b0b851cc0c85f097bf9	0	como	0
